Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2019,Life Like,13.547,161,below_avg,Science Fiction
2012,Populaire,13.547,456,average,Comedy
2012,Populaire,13.547,456,average,Romance
2010,The Tortured,13.547,119,not_popular,Horror
2004,Latter Days,13.546,197,average,Drama
2004,Latter Days,13.546,197,average,Comedy
2004,Latter Days,13.546,197,average,Romance
1995,Jade,13.546,177,not_popular,Thriller
1995,Jade,13.546,177,not_popular,Mystery
2008,Let the Right One In,13.545,2321,popular,Horror
2008,Let the Right One In,13.545,2321,popular,Drama
2004,Blueberry,13.544,174,not_popular,Western
1983,Nostalgia,13.544,367,popular,Drama
1983,Nostalgia,13.544,367,popular,Romance
2005,Hustle & Flow,13.542,275,average,Music
2005,Hustle & Flow,13.542,275,average,Drama
2019,Luce,13.541,184,below_avg,Thriller
2012,The Players,13.54,579,not_popular,Comedy
1964,Seven Days in May,13.537,138,popular,Drama
1964,Seven Days in May,13.537,138,popular,Thriller
1988,Tin Toy,13.536,331,below_avg,Animation
1988,Tin Toy,13.536,331,below_avg,Family
1983,Go for It,13.535,380,average,Adventure
1983,Go for It,13.535,380,average,Action
1983,Go for It,13.535,380,average,Comedy
2018,Pooka!,13.534,80,below_avg,Horror
2018,Pooka!,13.534,80,below_avg,Thriller
2018,Pooka!,13.534,80,below_avg,TV Movie
1955,Daddy Long Legs,13.533,66,below_avg,Drama
1955,Daddy Long Legs,13.533,66,below_avg,Music
1955,Daddy Long Legs,13.533,66,below_avg,Romance
2009,Detective Conan: The Raven Chaser,13.532,90,popular,Animation
2009,Detective Conan: The Raven Chaser,13.532,90,popular,Crime
2009,Detective Conan: The Raven Chaser,13.532,90,popular,Mystery
2009,Detective Conan: The Raven Chaser,13.532,90,popular,Thriller
1982,Black Candles,13.532,84,below_avg,Horror
1992,Tokyo Decadence,13.53,64,not_popular,Drama
1998,Celebrity,13.53,354,not_popular,Drama
1998,Celebrity,13.53,354,not_popular,Comedy
2019,Dark Light,13.529,92,below_avg,Horror
2019,Dark Light,13.529,92,below_avg,Science Fiction
2019,Dark Light,13.529,92,below_avg,Thriller
2009,The Gruffalo,13.529,230,popular,Animation
2009,The Gruffalo,13.529,230,popular,Family
2007,Summer Days with Coo,13.529,85,popular,Animation
2007,Summer Days with Coo,13.529,85,popular,Comedy
2007,Summer Days with Coo,13.529,85,popular,Romance
2015,Kung Fury,13.528,1545,popular,Action
2015,Kung Fury,13.528,1545,popular,Comedy
2015,Kung Fury,13.528,1545,popular,Science Fiction
2015,Kung Fury,13.528,1545,popular,Fantasy
2019,Mosul,13.527,177,average,War
2019,Mosul,13.527,177,average,Drama
2019,Mosul,13.527,177,average,Action
2008,Tombstone of the Fireflies,13.527,14,popular,Drama
2008,Tombstone of the Fireflies,13.527,14,popular,War
2019,On a Magical Night,13.526,201,below_avg,Comedy
2019,On a Magical Night,13.526,201,below_avg,Drama
2016,Absolutely Fabulous: The Movie,13.526,199,not_popular,Comedy
2016,Maudie,13.526,325,popular,Drama
2016,Maudie,13.526,325,popular,Romance
2018,"God, Sex and Truth",13.525,11,not_popular,Romance
2005,Stay,13.524,979,average,Mystery
2005,Stay,13.524,979,average,Thriller
2005,Stay,13.524,979,average,Drama
2008,Krabat,13.524,160,not_popular,Action
2008,Krabat,13.524,160,not_popular,Fantasy
2008,Krabat,13.524,160,not_popular,Horror
1993,Crayon Shin-chan: Action Mask vs. Leotard Devil,13.523,23,average,Animation
1990,A Moment of Romance,13.523,25,average,Drama
1990,A Moment of Romance,13.523,25,average,Romance
1990,A Moment of Romance,13.523,25,average,Action
1990,A Moment of Romance,13.523,25,average,Crime
1982,The Best Little Whorehouse in Texas,13.523,117,below_avg,Comedy
2017,Stratton,13.521,174,not_popular,Action
2017,Stratton,13.521,174,not_popular,Thriller
2009,This Is It,13.521,729,popular,Music
2009,This Is It,13.521,729,popular,Documentary
2007,Katyn,13.52,171,average,Drama
2007,Katyn,13.52,171,average,History
2007,Katyn,13.52,171,average,War
2006,Penny Dreadful,13.515,98,not_popular,Horror
2006,Penny Dreadful,13.515,98,not_popular,Thriller
2003,Michel Vaillant,13.515,134,not_popular,Action
2003,Michel Vaillant,13.515,134,not_popular,Drama
1975,The Man Who Would Be King,13.515,447,popular,Adventure
1975,The Man Who Would Be King,13.515,447,popular,Drama
1926,Faust,13.514,242,popular,Drama
1926,Faust,13.514,242,popular,Fantasy
1926,Faust,13.514,242,popular,Horror
2002,Ali G Indahouse,13.514,1059,below_avg,Comedy
2012,Saints and Soldiers: Airborne Creed,13.512,60,not_popular,War
2012,Saints and Soldiers: Airborne Creed,13.512,60,not_popular,Drama
2012,Saints and Soldiers: Airborne Creed,13.512,60,not_popular,Action
2014,Clouds of Sils Maria,13.511,616,average,Drama
1984,Iceman,13.511,90,below_avg,Science Fiction
2017,The Immortal Life of Henrietta Lacks,13.51,82,average,Drama
2017,The Immortal Life of Henrietta Lacks,13.51,82,average,TV Movie
2014,School Dance,13.51,113,popular,Comedy
2014,School Dance,13.51,113,popular,Music
2014,School Dance,13.51,113,popular,Drama
2005,Return of the Living Dead: Rave to the Grave,13.51,140,not_popular,Horror
2005,Return of the Living Dead: Rave to the Grave,13.51,140,not_popular,Comedy
1971,Red Sun,13.51,166,average,Western
1993,Romeo Is Bleeding,13.51,120,below_avg,Crime
2016,Here Alone,13.509,154,not_popular,Horror
2016,Here Alone,13.509,154,not_popular,Thriller
2016,Here Alone,13.509,154,not_popular,Science Fiction
2004,Cutie Honey,13.509,49,below_avg,Action
1950,Night and the City,13.507,172,popular,Drama
1950,Night and the City,13.507,172,popular,Thriller
1950,Night and the City,13.507,172,popular,Crime
1950,Night and the City,13.507,172,popular,Mystery
2015,Ouija: Summoning (You Will Kill),13.506,20,not_popular,Horror
1997,Dil To Pagal Hai,13.506,116,average,Drama
1997,Dil To Pagal Hai,13.506,116,average,Romance
1997,Dil To Pagal Hai,13.506,116,average,Comedy
1992,Housesitter,13.506,331,below_avg,Comedy
1992,Housesitter,13.506,331,below_avg,Romance
2019,Jay and Silent Bob Reboot,13.503,343,not_popular,Comedy
2017,Under the Tree,13.502,120,average,Drama
2017,Under the Tree,13.502,120,average,Comedy
2018,Gotti,13.502,486,not_popular,Crime
2018,Gotti,13.502,486,not_popular,Drama
2018,Gotti,13.502,486,not_popular,History
2018,Gotti,13.502,486,not_popular,Thriller
2014,Winx Club: The Mystery of the Abyss,13.502,63,average,Family
2014,Winx Club: The Mystery of the Abyss,13.502,63,average,Fantasy
2014,Winx Club: The Mystery of the Abyss,13.502,63,average,Animation
1977,The Island of Dr. Moreau,13.502,106,not_popular,Science Fiction
1977,The Island of Dr. Moreau,13.502,106,not_popular,Adventure
1977,The Island of Dr. Moreau,13.502,106,not_popular,Horror
1977,The Island of Dr. Moreau,13.502,106,not_popular,Thriller
2015,4Got10,13.501,83,not_popular,Action
1996,Evita,13.501,371,below_avg,History
1996,Evita,13.501,371,below_avg,Drama
1996,Evita,13.501,371,below_avg,Music
2020,Doraemon: Nobita's New Dinosaur,13.495,25,popular,Animation
2020,Doraemon: Nobita's New Dinosaur,13.495,25,popular,Adventure
2015,Trumbo,13.495,1304,popular,Drama
2000,Proof of Life,13.495,609,below_avg,Action
2000,Proof of Life,13.495,609,below_avg,Adventure
2000,Proof of Life,13.495,609,below_avg,Drama
2000,Proof of Life,13.495,609,below_avg,Romance
2000,Proof of Life,13.495,609,below_avg,Thriller
1952,High Noon,13.494,1064,popular,Western
1952,High Noon,13.494,1064,popular,Thriller
2020,Desperados,13.493,409,below_avg,Comedy
2020,Desperados,13.493,409,below_avg,Romance
2019,The Head Hunter,13.492,214,not_popular,Horror
2019,The Head Hunter,13.492,214,not_popular,Fantasy
2020,Coda,13.492,44,below_avg,Music
2020,Coda,13.492,44,below_avg,Drama
2011,My Week With Marilyn,13.491,1066,average,Drama
2011,My Week With Marilyn,13.491,1066,average,Romance
2007,The Hitcher,13.491,706,not_popular,Action
2007,The Hitcher,13.491,706,not_popular,Horror
2007,The Hitcher,13.491,706,not_popular,Crime
2007,The Hitcher,13.491,706,not_popular,Thriller
2018,Sorry to Bother You,13.49,1110,average,Fantasy
2018,Sorry to Bother You,13.49,1110,average,Science Fiction
2018,Sorry to Bother You,13.49,1110,average,Comedy
2010,The Reef,13.49,439,not_popular,Drama
2010,The Reef,13.49,439,not_popular,Horror
2010,The Reef,13.49,439,not_popular,Thriller
2019,The New King of Comedy,13.489,13,not_popular,Comedy
2015,High☆Speed!: Free! Starting Days,13.489,27,popular,Animation
2015,High☆Speed!: Free! Starting Days,13.489,27,popular,Drama
2015,High☆Speed!: Free! Starting Days,13.489,27,popular,Comedy
2016,All Roads Lead to Rome,13.489,202,not_popular,Comedy
2016,All Roads Lead to Rome,13.489,202,not_popular,Romance
1995,Underground,13.489,474,popular,Comedy
1995,Underground,13.489,474,popular,Drama
1995,Underground,13.489,474,popular,War
2017,Bigger Fatter Liar,13.487,57,not_popular,Family
2017,Bigger Fatter Liar,13.487,57,not_popular,Comedy
2017,Bigger Fatter Liar,13.487,57,not_popular,Adventure
2015,Wolf Totem,13.485,314,below_avg,Adventure
2015,Wolf Totem,13.485,314,below_avg,Drama
2009,The Haunted World of El Superbeasto,13.485,119,below_avg,Animation
2009,The Haunted World of El Superbeasto,13.485,119,below_avg,Horror
2009,The Haunted World of El Superbeasto,13.485,119,below_avg,Action
2009,The Haunted World of El Superbeasto,13.485,119,below_avg,Comedy
2017,Table 19,13.484,832,below_avg,Comedy
2017,Table 19,13.484,832,below_avg,Drama
2002,Air Bud: Seventh Inning Fetch,13.484,120,not_popular,Comedy
2002,Air Bud: Seventh Inning Fetch,13.484,120,not_popular,Family
2000,Under Suspicion,13.484,350,below_avg,Thriller
2000,Under Suspicion,13.484,350,below_avg,Crime
2000,Under Suspicion,13.484,350,below_avg,Drama
1985,Asterix vs. Caesar,13.484,427,below_avg,Comedy
1985,Asterix vs. Caesar,13.484,427,below_avg,Animation
1985,Asterix vs. Caesar,13.484,427,below_avg,Family
1985,Asterix vs. Caesar,13.484,427,below_avg,Adventure
1962,Vivre Sa Vie,13.484,456,popular,Drama
2014,Marshland,13.483,783,average,Thriller
2020,Fatale,13.482,208,below_avg,Thriller
1994,Airheads,13.482,538,below_avg,Comedy
1994,Airheads,13.482,538,below_avg,Crime
1994,Airheads,13.482,538,below_avg,Music
2003,The United States of Leland,13.482,243,below_avg,Crime
2003,The United States of Leland,13.482,243,below_avg,Drama
2015,Meru,13.481,183,popular,Adventure
2015,Meru,13.481,183,popular,Documentary
2007,Return to House on Haunted Hill,13.481,215,not_popular,Horror
2007,Return to House on Haunted Hill,13.481,215,not_popular,Thriller
2012,Maggie Simpson in The Longest Daycare,13.48,286,average,Animation
2012,Maggie Simpson in The Longest Daycare,13.48,286,average,Drama
2012,Maggie Simpson in The Longest Daycare,13.48,286,average,Family
2008,Frost/Nixon,13.48,924,popular,Drama
2008,Frost/Nixon,13.48,924,popular,History
2022,Ted K,13.479,18,below_avg,Drama
2022,Ted K,13.479,18,below_avg,Crime
2022,Ted K,13.479,18,below_avg,Thriller
2011,A Lonely Place to Die,13.476,429,below_avg,Adventure
2011,A Lonely Place to Die,13.476,429,below_avg,Action
2011,A Lonely Place to Die,13.476,429,below_avg,Thriller
2011,A Lonely Place to Die,13.476,429,below_avg,Crime
2008,Winter in Wartime,13.476,142,average,Drama
2008,Winter in Wartime,13.476,142,average,History
2008,Winter in Wartime,13.476,142,average,War
2018,Black '47,13.475,224,average,Drama
2018,Black '47,13.475,224,average,Western
1988,Night of the Demons,13.474,233,below_avg,Horror
1973,American Graffiti,13.474,1067,average,Comedy
1973,American Graffiti,13.474,1067,average,Drama
2018,An Affair,13.473,28,not_popular,Drama
2003,Sexy Movie,13.471,6,not_popular,Comedy
2017,The Blackcoat's Daughter,13.469,462,not_popular,Horror
